candidate_id,epoch_label,requested_filter,productFilename,dataURI,status
278413,early,F150W,jw01727135001_05101_00001_nrca1_cal.fits,mast:JWST/product/jw01727135001_05101_00001_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00003_nrca1_cal.fits,mast:JWST/product/jw01727135001_05101_00003_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00004_nrcb3_cal.fits,mast:JWST/product/jw01727135001_05101_00004_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00004_nrcb2_cal.fits,mast:JWST/product/jw01727135001_05101_00004_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00003_nrcb1_cal.fits,mast:JWST/product/jw01727135001_05101_00003_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00002_nrca1_cal.fits,mast:JWST/product/jw01727135001_05101_00002_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00002_nrca4_cal.fits,mast:JWST/product/jw01727135001_05101_00002_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00001_nrcb3_cal.fits,mast:JWST/product/jw01727135001_05101_00001_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00004_nrcb1_cal.fits,mast:JWST/product/jw01727135001_05101_00004_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00002_nrcb2_cal.fits,mast:JWST/product/jw01727135001_05101_00002_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00001_nrca4_cal.fits,mast:JWST/product/jw01727135001_05101_00001_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00003_nrcb4_cal.fits,mast:JWST/product/jw01727135001_05101_00003_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00003_nrca2_cal.fits,mast:JWST/product/jw01727135001_05101_00003_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00004_nrca1_cal.fits,mast:JWST/product/jw01727135001_05101_00004_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00002_nrcb3_cal.fits,mast:JWST/product/jw01727135001_05101_00002_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00002_nrca2_cal.fits,mast:JWST/product/jw01727135001_05101_00002_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00001_nrcb1_cal.fits,mast:JWST/product/jw01727135001_05101_00001_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00001_nrca3_cal.fits,mast:JWST/product/jw01727135001_05101_00001_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00003_nrca4_cal.fits,mast:JWST/product/jw01727135001_05101_00003_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,early,F150W,jw01727135001_05101_00001_nrca2_cal.fits,mast:JWST/product/jw01727135001_05101_00001_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrcb3_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrca4_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrca2_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrcb2_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrcb4_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrcb1_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrcb2_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrca3_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrca1_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrca4_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrca2_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrcb3_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrcb4_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrca1_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrca4_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrca1_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrcb4_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrcb1_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrcb3_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrca4_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrca2_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrca3_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrca3_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrcb3_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrcb2_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrca3_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrca2_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00001_nrca1_cal.fits,mast:JWST/product/jw06434281001_03201_00001_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrcb1_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00003_nrcb2_cal.fits,mast:JWST/product/jw06434281001_03201_00003_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00002_nrcb4_cal.fits,mast:JWST/product/jw06434281001_03201_00002_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrca2_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrca3_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrcb2_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrca1_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrcb1_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrca4_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrca3_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrca3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrcb2_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrcb2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrcb3_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrcb4_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrcb3_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrcb3_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrca2_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrca2_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrcb1_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrcb4_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrcb4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00002_nrca1_cal.fits,mast:JWST/product/jw06434284001_03201_00002_nrca1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434284001_03201_00001_nrca4_cal.fits,mast:JWST/product/jw06434284001_03201_00001_nrca4_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
278413,late,F150W,jw06434281001_03201_00004_nrcb1_cal.fits,mast:JWST/product/jw06434281001_03201_00004_nrcb1_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
