candidate_id,epoch_label,requested_filter,productFilename,dataURI,status
547749,early,F356W,jw05893001002_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001002_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001002_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001002_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001003_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893001003_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001003_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001003_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001003_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001003_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001003_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001003_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001003_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001003_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001003_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001003_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001004_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001004_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001004_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001004_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001004_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001004_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001004_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001004_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001004_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001004_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001004_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893001004_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001005_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001005_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001005_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001005_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001005_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001005_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001005_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001005_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001005_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001005_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001005_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893001005_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001006_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001006_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001006_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001006_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001006_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001006_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001006_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001006_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001006_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893001006_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001006_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001006_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001007_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001007_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001007_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001007_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001007_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001007_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001007_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001007_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001007_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893001007_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001007_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001007_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001008_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001008_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001008_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893001008_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001008_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893001008_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001008_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001008_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001008_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893001008_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,early,F356W,jw05893001008_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893001008_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,late,F356W,jw05893023001_05101_00002_nrcblong_cal.fits,mast:JWST/product/jw05893023001_05101_00002_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,late,F356W,jw05893023001_03101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893023001_03101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,late,F356W,jw05893023001_05101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893023001_05101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,late,F356W,jw05893023001_05101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893023001_05101_00002_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,late,F356W,jw05893023001_03101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893023001_03101_00001_nrcalong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
547749,late,F356W,jw05893023001_05101_00001_nrcblong_cal.fits,mast:JWST/product/jw05893023001_05101_00001_nrcblong_cal.fits,"ERROR:ImportError:HTTPFileSystem requires ""requests"" and ""aiohttp"" to be installed"
