candidate_id,epoch_label,requested_filter,productFilename,dataURI,status,x_full,y_full,mjd,detector,actual_filter
1479345,early,F444W,jw01727050001_04101_00004_nrcblong_cal.fits,mast:JWST/product/jw01727050001_04101_00004_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727050001_04101_00004_nrcalong_cal.fits,mast:JWST/product/jw01727050001_04101_00004_nrcalong_cal.fits,COVERED,153.1851228401593,721.7645419656887,60313.73566634259,NRCALONG,F444W
1479345,early,F444W,jw01727050001_04101_00003_nrcblong_cal.fits,mast:JWST/product/jw01727050001_04101_00003_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727050001_04101_00002_nrcblong_cal.fits,mast:JWST/product/jw01727050001_04101_00002_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727050001_04101_00001_nrcalong_cal.fits,mast:JWST/product/jw01727050001_04101_00001_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727050001_04101_00002_nrcalong_cal.fits,mast:JWST/product/jw01727050001_04101_00002_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727050001_04101_00003_nrcalong_cal.fits,mast:JWST/product/jw01727050001_04101_00003_nrcalong_cal.fits,COVERED,148.92041916015074,816.6827088645789,60313.7316900463,NRCALONG,F444W
1479345,early,F444W,jw01727050001_04101_00001_nrcblong_cal.fits,mast:JWST/product/jw01727050001_04101_00001_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00004_nrcalong_cal.fits,mast:JWST/product/jw01727049001_04101_00004_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00001_nrcblong_cal.fits,mast:JWST/product/jw01727049001_04101_00001_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00003_nrcblong_cal.fits,mast:JWST/product/jw01727049001_04101_00003_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00002_nrcalong_cal.fits,mast:JWST/product/jw01727049001_04101_00002_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00001_nrcalong_cal.fits,mast:JWST/product/jw01727049001_04101_00001_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00004_nrcblong_cal.fits,mast:JWST/product/jw01727049001_04101_00004_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00003_nrcalong_cal.fits,mast:JWST/product/jw01727049001_04101_00003_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,early,F444W,jw01727049001_04101_00002_nrcblong_cal.fits,mast:JWST/product/jw01727049001_04101_00002_nrcblong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,late,F356W,jw05893014001_06101_00002_nrcalong_cal.fits,mast:JWST/product/jw05893014001_06101_00002_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
1479345,late,F356W,jw05893014001_04101_00001_nrcalong_cal.fits,mast:JWST/product/jw05893014001_04101_00001_nrcalong_cal.fits,OUTSIDE_DETECTOR,,,,,
